datapublished,name,description,provider,url,,,,
2019-03-19T09:12:00.0000000Z,Pollachi sexual abuse case: Tamil magazine editor seeks bail on &#39;release&#39; of videos,"The attack, coupled with reports in a section of media that the gang had sexually harassed several other women, led to an outrage and <b>protests</b>. The issue snowballed into a <b>political</b> row and the main opposition DMK targeted the AIADMK, asking if it was ...","[{'name': 'The Hans India', '_type': 'Organization'}]",https://www.thehansindia.com/news/national/pollachi-sexual-abuse-case-tamil-magazine-editor-seeks-bail-on-release-of-videos-513362,,,,
2019-03-19T13:52:00.0000000Z,<b>Indian</b>-Omani group strikes $3.85 bn deal to build Sri Lanka oil refinery,"Tensions between <b>India</b> and China are creating <b>political</b> turmoil in Sri Lanka ... at Hambantota has been delayed by a land acquisition process which has been hit by <b>protests</b> by local residents. Mangala Yapa, an advisor to Sri Lanka&#39;s development strategies ...","[{'name': 'Business Line', '_type': 'Organization'}]",https://www.thehindubusinessline.com/news/world/indian-omani-group-strikes-385-bn-deal-to-build-sri-lanka-oil-refinery/article26580417.ece,,,,
2019-03-20T12:08:00.0000000Z,"Elections 2019: In Assam, Prafulla Mahanta finds himself at the crossroads","To the AGP--whose progenitor, the AASU, led one of independent <b>India</b> ... papers in “<b>protest</b>”. However, reliable BJP sources said the “understanding” was the BJP would pound away the bill for a while to disseminate a “larger” <b>political</b> message ...","[{'name': 'Business Standard', '_type': 'Organization'}]",https://www.business-standard.com/article/elections/elections-2019-in-assam-prafulla-mahanta-finds-himself-at-the-crossroads-119031900199_1.html,,,,
2019-03-19T13:57:00.0000000Z,Traders burn Chinese goods to <b>protest</b> move on Azhar,"Protesting against China for blocking <b>India</b>&#39;s bid to have Pakistan-based Jaish-e-Mohammed (JeM) Chief Masood Azhar designated as a global terrorist by the UN, traders on Tuesday set fire to ...","[{'name': 'Webindia 123', '_type': 'Organization'}]",https://news.webindia123.com/news/articles/Business/20190319/3520430.html,,,,
2019-03-19T05:13:00.0000000Z,Shah Faesal To Launch <b>Political</b> Party On Sunday,"He said the alienation from <b>political</b> process has led to a lurking ... in January this year to <b>protest</b> unabated killings in Kashmir and marginalisation of <b>Indian</b> Muslims. Faesal had also hit out at the Centre, accusing it of subverting public institutions ...","[{'name': 'outlookindia.com', '_type': 'Organization'}]",https://www.outlookindia.com/website/story/india-news-shah-faesal-to-launch-political-party-sunday-in-srinagar/327152,,,,
2019-03-18T19:23:00.0000000Z,<b>Protests</b> Break Out After Two Muslim Youths Are Beaten to Death in Police Custody in Bihar,After the incident came to the limelight and <b>protests</b> by different social outfits and <b>political</b> parties ... to <b>protest</b> against the murder of two youths in police custody. All <b>India</b> Majlis e Ittehadul Muslimeen activists also took out a candle light ...,"[{'name': 'NewsClick', '_type': 'Organization'}]",https://www.newsclick.in/index.php/protests-break-out-after-two-muslim-youths-are-beaten-death-police-custody-bihar,,,,
2019-03-23T02:11:00.0000000Z,"Gautam Gambhir, Navjot Singh Siddhu, Azharuddin: List of cricketers who have also played on the <b>political</b> pitch","The former opening batsman played a key role <b>in India</b>’s triumph in the ... mired in controversies, Sidhu’s <b>political</b> career started when he won on a BJP ticket from Amritsar seat in the 2004 Lok Sabha <b>election</b>. In the 2009 general <b>election</b>, he again ...","[{'name': 'Mysuru', '_type': 'Organization'}]",https://citytoday.news/gautam-gambhir-navjot-singh-siddhu-azharuddin-list-of-cricketers-who-have-also-played-on-the-political-pitch/,,,,
2019-03-24T07:15:00.0000000Z,Thailand vote in first general <b>election</b> since 2014 coup,"Thailand is a constitutional monarchy and the palace is nominally above the <b>political</b> fray ... it from a decade-long treadmill of <b>protests</b> and coups. Politicians across the spectrum fear a stalemate under <b>election</b> rules, written by the junta, which ...","[{'name': 'standardmedia.co.ke', '_type': 'Organization'}]",https://www.standardmedia.co.ke/article/2001317957/thais-vote-in-first-general-election-since-2014-coup,,,,
2019-03-23T20:00:00.0000000Z,"<b>India</b>, Pakistan came close to firing missiles at each other on February 27","contended that the February 26 <b>Indian</b> air strike on Balakot was a “drama that has been enacted for domestic <b>politics</b>, for victory in the <b>elections</b>” He said, “I have no doubt there will be another attack. I am telling the country that we must remain ...","[{'name': 'Hindustan Times on MSN.in', '_type': 'Organization'}]",https://www.msn.com/en-in/news/newsindia/india-pakistan-came-close-to-firing-missiles-at-each-other-on-february-27/ar-BBV7tOV?li=AAgfYGb,,,,
2019-03-24T06:45:00.0000000Z,Congress in Kerala wants Rahul Gandhi to contest LS polls from Wayanad,The Congress in Kerala has suggested that party president Rahul Gandhi should contest the Lok Sabha <b>election</b> from the Wayanad Lok Sabha ... should contest from any of the Lok Sabha seats in South <b>India</b> and &quot;we have requested Gandhi to contest from Wayanad ...,"[{'name': 'Economic Times', '_type': 'Organization'}]",https://economictimes.indiatimes.com/news/politics-and-nation/congress-in-kerala-wants-rahul-gandhi-to-contest-ls-polls-from-wayanad/articleshow/68543602.cms,,,,
2019-03-24T06:54:00.0000000Z,Sushma Swaraj Seeks Report On Alleged Abduction Of 2 Hindu Girls In Pak,"It said the Hindu community in the area staged <b>protests</b>, demanding action against perpetrators of the alleged crime. <b>India</b> has been raising the issue of plight of minorities, particularly the Hindu community in Pakistan. Get the latest <b>election</b> news ...","[{'name': 'pioneernews.in', '_type': 'Organization'}]",http://www.pioneernews.in/sushma-swaraj-seeks-report-on-alleged-abduction-of-2-hindu-girls-in-pak,,,,
2019-03-24T07:07:00.0000000Z,"Shiv Sena announces 21 candidates, drops MP who slapped Air <b>India</b> employee","THE SHIV Sena on Friday announced 21 candidates for the Lok Sabha <b>elections</b>, re-nominating 17 sitting MPs and dropping Osmanabad MP Ravindra Gaikwad, who had assaulted an Air <b>India</b> staffer in 2017. However, the candidates for Palghar and Satara seats are ...","[{'name': 'The Indian Express', '_type': 'Organization'}]",https://indianexpress.com/elections/shiv-sena-announces-21-candidates-drops-mp-who-slapped-air-india-employee-5638981/,,,,
2019-03-24T00:04:00.0000000Z,Hundreds Of Thousands <b>Protest</b> In London To Demand New Brexit Vote,Hundreds of thousands of protesters swamped London on Saturday demanding another referendum on EU membership amid <b>political</b> paralysis over ... of the 543 parliamentary seats for the 2019 <b>Indian</b> general <b>elections</b>.,"[{'name': 'pioneernews.in', '_type': 'Organization'}]",http://www.pioneernews.in/hundreds-of-thousands-protest-in-london-to-demand-new-brexit-vote,,,,
2019-03-24T06:53:00.0000000Z,2019 Lok Sabha <b>elections</b>: Why retaining Amethi will be crucial for Rahul Gandhi,"The Amethi constituency in Uttar Pradesh will be under the spotlight during the upcoming Lok Sabha <b>Elections</b>, as a high-voltage electoral ... The state accounts for 16 per cent of <b>India</b>’s population and holds key to the formation of the government ...","[{'name': 'The Indian Express', '_type': 'Organization'}]",https://indianexpress.com/elections/2019-lok-sabha-elections-amethi-rahul-gandhi-smriti-irani-5639405/,,,,
2019-03-24T03:36:00.0000000Z,"In the madness of <b>politics</b>, netas talk fast and loose",and complained to the <b>Election</b> Commission of <b>India</b>. “Many politicians and persons with certain <b>political</b> affiliations use terminologies related to mental instability and such remarks are heard more during <b>election</b> campaigns. This is widely circulated on ...,"[{'name': 'The New Indian Express', '_type': 'Organization'}]",http://www.newindianexpress.com/states/karnataka/2019/mar/24/in-the-madness-of-politics-netas-talk-fast-and-loose-1954989.html,,,,
2019-03-24T06:59:00.0000000Z,Odisha: Internal feud increase among cadres in Congress party as it announces candidates for upcoming <b>elections</b>,"Similarly, in Jharsuguda some Congress workers locked the party office to <b>protest</b> the issuing of a ticket to former ... dearly as the Lok Sabha and assembly <b>elections</b> inch closer in the state. The party in addition to this has also been facing an exodus ...","[{'name': 'OpIndia.com', '_type': 'Organization'}]",https://www.opindia.com/2019/03/odisha-internal-feud-increase-among-cadres-in-congress-party-as-it-announces-candidates-for-upcoming-elections/,,,,
2019-03-24T01:52:00.0000000Z,Lok Sabha <b>elections</b> 2019: Will split in Jat vote hurt the Congress in Haryana?,"At the time of the 2004 <b>elections</b>, an <b>Indian</b> National Lok Dal ... Large-scale violence during the Jat reservation <b>protests</b> in February 2016 might have revived fears of the return of Jat domination in the state’s <b>politics</b>. A split in the INLD — Ajay ...","[{'name': 'Hindustan Times', '_type': 'Organization'}]",https://www.hindustantimes.com/lok-sabha-elections/lok-sabha-elections-2019-will-split-in-jat-vote-hurt-the-congress-in-haryana/story-XLiq2fjYvIF33FLtyhhoMO.html,,,,
2019-03-24T06:49:00.0000000Z,The <b>Election</b> Fix: How will voters pick between Ayushman Bharat and a Right to Healthcare?,"Welcome to The <b>Election</b> Fix. On Sundays, we take a closer look at one theme that will play a significant role <b>in India</b>’s Lok Sabha ... after years of neglect, <b>political</b> parties are looking ...","[{'name': 'Scroll', '_type': 'Organization'}]",https://scroll.in/article/917623/the-election-fix-how-will-voters-pick-between-ayushman-bharat-and-a-right-to-healthcare,,,,
2019-03-24T05:22:00.0000000Z,"Impressed &amp; inspired by PM Modi, so joined <b>politics</b>, says Ravindra Jadeja’s wife Rivaba","Rivaba, 29, met the prime minister in Delhi in November last year before her husband was to leave for <b>India</b> ... the <b>political</b> situation. He approached them and told them that he is still a very small person but can help them get an <b>election</b> ticket ...","[{'name': 'https//theprint.in', '_type': 'Organization'}]",https://theprint.in/politics/impressed-inspired-by-pm-modi-so-joined-politics-says-ravindra-jadejas-wife-rivaba/208296/,,,,
2019-03-24T06:45:00.0000000Z,"MNS not to allow screening of Modi biopic in Maharashtra, claims it violates code of conduct",Khopkar said that the main grouse against the movie is that the BJP government is using the movie to brow beat the code of conduct during <b>elections</b> by having the movie being screened. “They are deliberately trying to show that some famous personalities ...,"[{'name': 'Economic Times', '_type': 'Organization'}]",https://economictimes.indiatimes.com/news/politics-and-nation/mns-not-to-allow-screening-of-modi-biopic-in-maharashtra-claims-it-violates-code-of-conduct/articleshow/68539522.cms,,,,
2019-03-24T07:10:00.0000000Z,LS <b>elections</b> 2019: People all set to welcome Smriti Irani in Amethi,"People in Amethi have started preparation to welcome Union minister of Textiles Smriti Irani. BJP karyakartas begin making notes on Smriti Irani’s addresses and her stay in Amethi. Alok, Dhaba ...","[{'name': 'timesofindia.indiatimes.com', '_type': 'Organization'}]",https://timesofindia.indiatimes.com/videos/city/lucknow/ls-elections-2019-people-all-set-to-welcome-smriti-irani-in-amethi/videoshow/68545643.cms,,,,
2019-03-24T07:00:00.0000000Z,Lok Sabha <b>elections</b> 2019: What Gandhinagar ticket holds for Amit Shah,He ran Advani’s poll campaign there for most of the six <b>elections</b> he contested and won between 1991 ... at his zenith an exaggerated strongman image to evoke and claim the <b>political</b> inheritance of Sardar Patel. His writ then ran with as much force ...,"[{'name': 'Hindustan Times', '_type': 'Organization'}]",https://www.hindustantimes.com/lok-sabha-elections/lok-sabha-elections-2019-what-gandhinagar-ticket-holds-for-amit-shah/story-7PArGb5P47gQaxd9SWWv3H.html,,,,
2019-03-24T06:18:00.0000000Z,"More than five years after riots, Muslims in Muzaffarnagar debate whether to vote for Jat candidate","<b>Political</b> observers ... he would vote for him in a bigger <b>election</b>. When his companions reminded him that the upcoming <b>elections</b> are the biggest <b>elections</b> <b>in India</b>, he said: “If that is so ...","[{'name': 'Scroll', '_type': 'Organization'}]",https://scroll.in/article/917487/seven-years-after-riots-muslims-in-muzzafarnagar-debate-whether-to-vote-for-jat-candidate,,,,
2019-03-24T01:31:00.0000000Z,Lok Sabha <b>Election</b> 2019: <b>Election</b> Commission tightens noose around erring candidates,"In its bid to limit <b>election</b> spending, the <b>Election</b> Commission of <b>India</b> (ECI) has imposed strict limits on the expenditure incurred by candidates (not <b>political</b> parties) on their <b>election</b> campaign. With experts anticipating this year&#39;s general <b>elections</b> to ...","[{'name': 'Business Today', '_type': 'Organization'}]",https://www.businesstoday.in/current/economy-politics/lok-sabha-elections-2019-election-commision-of-india-election-expenditure-lok-sabha-election-2019-election-commission-tightens-noose-around-erring-candidates/story/330125.html,,,,
